,T1_label,RH1_label,T2_label,RH2_label,T3_label,RH3_label,T4_label,RH4_label,T5_label,RH5_label,T6_label,RH6_label,T7_label,RH7_label,T8_label,RH8_label,T9_label,RH9_label,PRESSURE_label,WIND_label,VISIBILITY_label,APPLIANCE_label
158,hot,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
159,hot,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
160,hot,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Medium,Low
161,hot,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Medium,Low
162,hot,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Medium,Low
163,hot,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Medium,Low
164,hot,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Medium,Low
165,hot,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
166,hot,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
167,hot,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
168,hot,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
169,hot,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
170,hot,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
171,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
172,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
173,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
174,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
175,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
176,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
177,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
178,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
179,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
180,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
181,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
182,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Medium,Low
183,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Medium,Low
184,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Medium,Low
185,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Medium,Low
186,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Medium,Low
187,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Medium,Low
188,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Medium,Low
189,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Medium,Low
190,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
191,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
192,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
193,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
194,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
195,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
196,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
197,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
198,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
199,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
200,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
201,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
202,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
203,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
204,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
205,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
206,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
207,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
208,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
209,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
210,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
211,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
212,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
213,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
214,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
215,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
216,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
217,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
218,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
219,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
220,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
221,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
222,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
223,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
224,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,High,Low,Low
225,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Low,Low
226,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,humid,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
227,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,humid,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Medium
228,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,humid,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
229,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,humid,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
230,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
231,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Low,Low
232,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Low,Low
233,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Low,Low
234,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Low,Low
235,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Low,Low
236,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Low,Low
237,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Low,Medium
238,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Low,Medium
239,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Low,Medium
240,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Low,Medium
241,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Low,Medium
242,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Low,Medium
243,warm,comfortable,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
244,warm,comfortable,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
245,warm,comfortable,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
246,warm,comfortable,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
247,warm,comfortable,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
248,warm,comfortable,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
249,warm,comfortable,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
250,warm,comfortable,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Low,Low
251,warm,comfortable,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Low,Low
252,warm,comfortable,warm,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Low,Low
253,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Low,Low
254,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Low,Low
255,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
256,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
257,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
258,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,warm,comfortable,cold,humid,warm,comfortable,warm,comfortable,warm,comfortable,Medium,Medium,Medium,Low
